                    Summary Statistic for Health Care & Customer Discretionary,,,,,,,,,,,,,,,,,,,
Ticker Symbol,Year,Period Ending,Period ending year,Total Revenue,Cost of Goods Sold," Sales, General and Admin. ",Research and Development,Other Operating Items,GICS Sector,GICS Sub Industry,Gross Margin ,Gross profit,Operating profit ,Operating Margin ,Summary Statistics for both Sectors,,,Shape,
BAX,Year 3,12/31/2014,2014,"$10,719,000,000","$6,138,000,000","$3,315,000,000","$610,000,000",$0,Health Care,Health Care Equipment,0.4273719563,"$4,581,000,000","$656,000,000",0.06119973878,,,,,
BAX,Year 1,12/31/2012,2012,"$13,936,000,000","$6,802,000,000","$3,283,000,000","$1,081,000,000",$0,Health Care,Health Care Equipment,0.5119115959,"$7,134,000,000","$2,770,000,000",0.1987657865,,,,,
BCR,Year 3,12/31/2015,2015,"$3,416,000,000","$1,301,200,000","$1,012,100,000","$259,200,000",$0,Health Care,Health Care Equipment,0.6190866511,"$2,114,800,000","$843,500,000",0.2469262295,,,,,
BCR,Year 4,12/31/2016,2016,"$3,714,000,000","$1,371,700,000","$1,101,900,000","$292,800,000",$0,Health Care,Health Care Equipment,0.6306677437,"$2,342,300,000","$947,600,000",0.2551427033,,,,,
BCR,Year 1,12/31/2013,2013,"$3,049,500,000","$1,194,400,000","$920,300,000","$295,700,000",$0,Health Care,Health Care Equipment,0.6083292343,"$1,855,100,000","$639,100,000",0.2095753402,,,,,
BCR,Year 2,12/31/2014,2014,"$3,323,600,000","$1,258,600,000","$981,500,000","$302,000,000",$0,Health Care,Health Care Equipment,0.6213142376,"$2,065,000,000","$781,500,000",0.2351365989,,,,,
BDX,Year 1,9/30/2013,2013,"$8,054,000,000","$3,883,000,000","$2,422,000,000","$494,000,000",$0,Health Care,Health Care Equipment,0.5178793146,"$4,171,000,000","$1,255,000,000",0.1558231934,,,,,
BDX,Year 2,9/30/2014,2014,"$8,446,000,000","$4,145,000,000","$2,145,000,000","$550,000,000",$0,Health Care,Health Care Equipment,0.5092351409,"$4,301,000,000","$1,606,000,000",0.190149183,,,,,
BDX,Year 3,9/30/2015,2015,"$10,282,000,000","$5,587,000,000","$2,563,000,000","$632,000,000",$0,Health Care,Health Care Equipment,0.4566232251,"$4,695,000,000","$1,500,000,000",0.1458860144,,,,,
BDX,Year 4,9/30/2016,2016,"$12,483,000,000","$6,492,000,000","$3,005,000,000","$828,000,000",$0,Health Care,Health Care Equipment,0.4799327085,"$5,991,000,000","$2,158,000,000",0.1728751101,,,,,
BSX,Year 3,12/31/2014,2014,"$7,380,000,000","$2,210,000,000","$2,817,000,000","$817,000,000","$438,000,000",Health Care,Health Care Equipment,0.7005420054,"$5,170,000,000","$1,098,000,000",0.1487804878,,,,,
BSX,Year 2,12/31/2013,2013,"$7,143,000,000","$2,174,000,000","$2,678,000,000","$861,000,000","$410,000,000",Health Care,Health Care Equipment,0.6956460871,"$4,969,000,000","$1,020,000,000",0.1427971441,,,,,
BSX,Year 4,12/31/2015,2015,"$7,477,000,000","$2,173,000,000","$2,996,000,000","$876,000,000","$495,000,000",Health Care,Health Care Equipment,0.7093754179,"$5,304,000,000","$937,000,000",0.1253176408,,,,,
BSX,Year 1,12/31/2012,2012,"$7,249,000,000","$2,349,000,000","$2,529,000,000","$886,000,000","$395,000,000",Health Care,Health Care Equipment,0.6759553042,"$4,900,000,000","$1,090,000,000",0.1503655677,,,,,
EW,Year 1,12/31/2012,2012,"$1,899,600,000","$491,000,000","$697,400,000","$291,300,000",$0,Health Care,Health Care Equipment,0.7415245315,"$1,408,600,000","$419,900,000",0.2210465361,,,,,
EW,Year 2,12/31/2013,2013,"$2,045,500,000","$516,600,000","$749,700,000","$323,000,000",$0,Health Care,Health Care Equipment,0.7474456123,"$1,528,900,000","$456,200,000",0.223026155,,,,,
EW,Year 3,12/31/2014,2014,"$2,322,900,000","$625,600,000","$928,700,000","$346,500,000",$0,Health Care,Health Care Equipment,0.7306814757,"$1,697,300,000","$422,100,000",0.1817125145,,,,,
EW,Year 4,12/31/2015,2015,"$2,493,700,000","$617,200,000","$850,700,000","$383,100,000",$0,Health Care,Health Care Equipment,0.7524962907,"$1,876,500,000","$642,700,000",0.2577294783,,,,,
HOLX,Year 1,9/28/2013,2013,"$2,492,300,000","$1,330,900,000","$661,100,000","$197,600,000","$112,600,000",Health Care,Health Care Equipment,0.4659952654,"$1,161,400,000","$190,100,000",0.07627492677,,,,,
HOLX,Year 2,9/27/2014,2014,"$2,530,700,000","$1,285,200,000","$591,500,000","$203,200,000","$113,800,000",Health Care,Health Care Equipment,0.4921563204,"$1,245,500,000","$337,000,000",0.133164737,,,,,
HOLX,Year 3,9/26/2015,2015,"$2,705,000,000","$1,272,300,000","$624,000,000","$214,900,000","$110,200,000",Health Care,Health Care Equipment,0.5296487985,"$1,432,700,000","$483,600,000",0.178780037,,,,,
HOLX,Year 4,9/24/2016,2016,"$2,832,700,000","$1,269,400,000","$682,400,000","$232,100,000","$89,700,000",Health Care,Health Care Equipment,0.5518763018,"$1,563,300,000","$559,100,000",0.1973735306,,,,,
IDXX,Year 1,12/31/2012,2012,"$1,293,338,000","$594,190,000","$354,571,000","$82,014,000",$0,Health Care,Health Care Equipment,0.5405764,"$699,148,000","$262,563,000",0.2030118963,,,,,
IDXX,Year 2,12/31/2013,2013,"$1,377,058,000","$620,940,000","$401,353,000","$88,003,000",$0,Health Care,Health Care Equipment,0.5490821737,"$756,118,000","$266,762,000",0.1937187831,,,,,
IDXX,Year 3,12/31/2014,2014,"$1,485,807,000","$669,691,000","$457,598,000","$98,263,000",$0,Health Care,Health Care Equipment,0.5492745693,"$816,116,000","$260,255,000",0.1751607039,,,,,
IDXX,Year 4,12/31/2015,2015,"$1,601,892,000","$711,622,000","$482,465,000","$99,681,000",$0,Health Care,Health Care Equipment,0.555761562,"$890,270,000","$308,124,000",0.1923500461,,,,,
ISRG,Year 1,12/31/2013,2013,"$2,265,100,000","$670,900,000","$574,000,000","$167,700,000",$0,Health Care,Health Care Equipment,0.7038099863,"$1,594,200,000","$852,500,000",0.3763630745,,,,,
ISRG,Year 2,12/31/2014,2014,"$2,131,700,000","$717,900,000","$691,000,000","$178,000,000",$0,Health Care,Health Care Equipment,0.6632265328,"$1,413,800,000","$544,800,000",0.2555706713,,,,,
ISRG,Year 3,12/31/2015,2015,"$2,384,400,000","$806,500,000","$640,500,000","$197,400,000",$0,Health Care,Health Care Equipment,0.6617597719,"$1,577,900,000","$740,000,000",0.3103506123,,,,,
ISRG,Year 4,12/31/2016,2016,"$2,704,400,000","$814,300,000","$705,300,000","$239,600,000",$0,Health Care,Health Care Equipment,0.698898092,"$1,890,100,000","$945,200,000",0.3495045112,,,,,
PKI,Year 3,12/28/2014,2014,"$2,237,219,000","$1,232,611,000","$659,335,000","$121,141,000",$0,Health Care,Health Care Equipment,0.4490432094,"$1,004,608,000","$224,132,000",0.1001833079,,,,,
PKI,Year 4,1/3/2016,2016,"$2,262,359,000","$1,237,859,000","$598,848,000","$125,928,000",$0,Health Care,Health Care Equipment,0.4528459011,"$1,024,500,000","$299,724,000",0.1324829525,,,,,
PKI,Year 1,12/30/2012,2012,"$2,105,188,000","$1,143,659,000","$627,370,000","$131,835,000",$0,Health Care,Health Care Equipment,0.4567425807,"$961,529,000","$202,324,000",0.09610733103,,,,,
PKI,Year 2,12/29/2013,2013,"$2,157,586,000","$1,181,444,000","$581,898,000","$132,400,000",$0,Health Care,Health Care Equipment,0.4524232174,"$976,142,000","$261,844,000",0.1213597048,,,,,
SYK,Year 1,12/31/2013,2013,"$9,021,000,000","$3,002,000,000","$4,089,000,000","$536,000,000","$138,000,000",Health Care,Health Care Equipment,0.6672209289,"$6,019,000,000","$1,256,000,000",0.139230684,,,,,
SYK,Year 2,12/31/2014,2014,"$9,675,000,000","$3,319,000,000","$4,308,000,000","$614,000,000","$188,000,000",Health Care,Health Care Equipment,0.6569509044,"$6,356,000,000","$1,246,000,000",0.1287855297,,,,,
SYK,Year 3,12/31/2015,2015,"$9,946,000,000","$3,344,000,000","$3,906,000,000","$625,000,000","$210,000,000",Health Care,Health Care Equipment,0.663784436,"$6,602,000,000","$1,861,000,000",0.1871103961,,,,,
SYK,Year 4,12/31/2016,2016,"$11,325,000,000","$3,830,000,000","$4,295,000,000","$715,000,000","$319,000,000",Health Care,Health Care Equipment,0.6618101545,"$7,495,000,000","$2,166,000,000",0.1912582781,,,,,
TMO,Year 1,12/31/2012,2012,"$12,509,900,000","$7,214,400,000","$3,354,900,000","$376,400,000",$0,Health Care,Health Care Equipment,0.4233047426,"$5,295,500,000","$1,564,200,000",0.1250369707,,,,,
TMO,Year 2,12/31/2013,2013,"$13,090,300,000","$7,561,200,000","$3,446,300,000","$395,500,000",$0,Health Care,Health Care Equipment,0.422381458,"$5,529,100,000","$1,687,300,000",0.1288969695,,,,,
TMO,Year 3,12/31/2014,2014,"$16,889,600,000","$9,397,600,000","$4,896,100,000","$691,100,000",$0,Health Care,Health Care Equipment,0.4435865858,"$7,492,000,000","$1,904,800,000",0.1127794619,,,,,
TMO,Year 4,12/31/2015,2015,"$16,965,400,000","$9,209,500,000","$4,612,100,000","$692,300,000",$0,Health Care,Health Care Equipment,0.4571598666,"$7,755,900,000","$2,451,500,000",0.1444999823,,,,,
VAR,Year 1,9/27/2013,2013,"$2,942,897,000","$1,693,210,000","$432,589,000","$208,208,000",$0,Health Care,Health Care Equipment,0.4246451711,"$1,249,687,000","$608,890,000",0.2069015667,,,,,
VAR,Year 2,9/26/2014,2014,"$3,049,800,000","$1,748,100,000","$470,600,000","$234,800,000",$0,Health Care,Health Care Equipment,0.4268148731,"$1,301,700,000","$596,300,000",0.1955210178,,,,,
VAR,Year 3,10/2/2015,2015,"$3,099,100,000","$1,816,400,000","$488,500,000","$245,200,000",$0,Health Care,Health Care Equipment,0.4138943564,"$1,282,700,000","$549,000,000",0.1771482043,,,,,
VAR,Year 4,9/30/2016,2016,"$3,217,800,000","$1,856,500,000","$557,000,000","$253,500,000",$0,Health Care,Health Care Equipment,0.4230530176,"$1,361,300,000","$550,800,000",0.171172851,,,,,
ZBH,Year 3,12/31/2014,2014,"$4,673,300,000","$1,242,800,000","$1,772,200,000","$187,400,000","$92,500,000",Health Care,Health Care Equipment,0.7340637237,"$3,430,500,000","$1,378,400,000",0.2949521751,,,,,
ZBH,Year 2,12/31/2013,2013,"$4,623,400,000","$1,266,700,000","$1,796,300,000","$203,000,000","$78,500,000",Health Care,Health Care Equipment,0.7260241381,"$3,356,700,000","$1,278,900,000",0.2766146126,,,,,
ZBH,Year 1,12/31/2012,2012,"$4,471,700,000","$1,125,200,000","$1,822,100,000","$225,600,000",$0,Health Care,Health Care Equipment,0.748373102,"$3,346,500,000","$1,298,800,000",0.2904488226,,,,,
ZBH,Year 4,12/31/2015,2015,"$5,997,800,000","$1,800,600,000","$2,291,900,000","$268,800,000","$337,400,000",Health Care,Health Care Equipment,0.699789923,"$4,197,200,000","$1,299,100,000",0.2165960852,,,,,
DGX,Year 1,12/31/2012,2012,"$7,383,000,000","$4,365,000,000","$1,742,000,000",$0,"$75,000,000",Health Care,Health Care Facilities,0.40877692,"$3,018,000,000","$1,201,000,000",0.1626710009,,,,,
DGX,Year 2,12/31/2013,2013,"$7,146,000,000","$4,326,000,000","$1,740,000,000",$0,"$79,000,000",Health Care,Health Care Facilities,0.3946263644,"$2,820,000,000","$1,001,000,000",0.1400783655,,,,,
DGX,Year 3,12/31/2014,2014,"$7,435,000,000","$4,637,000,000","$1,721,000,000",$0,"$94,000,000",Health Care,Health Care Facilities,0.3763281775,"$2,798,000,000","$983,000,000",0.1322125084,,,,,
DGX,Year 4,12/31/2015,2015,"$7,493,000,000","$4,657,000,000","$1,356,000,000",$0,"$81,000,000",Health Care,Health Care Facilities,0.3784865875,"$2,836,000,000","$1,399,000,000",0.1867075938,,,,,
DVA,Year 1,12/31/2012,2012,"$8,186,280,000","$5,583,549,000","$889,879,000",$0,"$341,969,000",Health Care,Health Care Facilities,0.3179381844,"$2,602,731,000","$1,370,883,000",0.1674610446,,,,,
DVA,Year 2,12/31/2013,2013,"$11,764,050,000","$8,198,377,000","$1,516,508,000",$0,"$528,737,000",Health Care,Health Care Facilities,0.3030991028,"$3,565,673,000","$1,520,428,000",0.1292435853,,,,,
DVA,Year 3,12/31/2014,2014,"$12,795,106,000","$9,119,305,000","$1,278,506,000",$0,"$590,935,000",Health Care,Health Care Facilities,0.2872817935,"$3,675,801,000","$1,806,360,000",0.1411758527,,,,,
DVA,Year 4,12/31/2015,2015,"$13,781,837,000","$9,824,834,000","$1,947,135,000",$0,"$638,024,000",Health Care,Health Care Facilities,0.2871172399,"$3,957,003,000","$1,371,844,000",0.09953999601,,,,,
HCA,Year 1,12/31/2012,2012,"$33,013,000,000","$5,717,000,000","$20,801,000,000",$0,"$1,679,000,000",Health Care,Health Care Facilities,0.8268257959,"$27,296,000,000","$4,816,000,000",0.1458819253,,,,,
HCA,Year 2,12/31/2013,2013,"$34,182,000,000","$5,970,000,000","$21,667,000,000",$0,"$1,753,000,000",Health Care,Health Care Facilities,0.8253466737,"$28,212,000,000","$4,792,000,000",0.1401907437,,,,,
HCA,Year 3,12/31/2014,2014,"$36,918,000,000","$6,262,000,000","$23,271,000,000",$0,"$1,820,000,000",Health Care,Health Care Facilities,0.830380844,"$30,656,000,000","$5,565,000,000",0.1507394767,,,,,
HCA,Year 4,12/31/2015,2015,"$39,678,000,000","$6,638,000,000","$25,171,000,000",$0,"$1,904,000,000",Health Care,Health Care Facilities,0.8327032613,"$33,040,000,000","$5,965,000,000",0.1503351983,,,,,
LH,Year 1,12/31/2012,2012,"$5,671,400,000","$3,421,700,000","$1,114,600,000",$0,"$86,300,000",Health Care,Health Care Facilities,0.3966745424,"$2,249,700,000","$1,048,800,000",0.1849278838,,,,,
LH,Year 2,12/31/2013,2013,"$5,808,300,000","$3,585,100,000","$1,128,800,000",$0,"$81,700,000",Health Care,Health Care Facilities,0.3827625984,"$2,223,200,000","$1,012,700,000",0.1743539418,,,,,
LH,Year 3,12/31/2014,2014,"$6,011,600,000","$3,808,500,000","$1,198,200,000",$0,"$76,700,000",Health Care,Health Care Facilities,0.3664748154,"$2,203,100,000","$928,200,000",0.1544014905,,,,,
LH,Year 4,12/31/2015,2015,"$8,680,100,000","$5,776,800,000","$1,622,000,000",$0,"$164,500,000",Health Care,Health Care Facilities,0.3344777134,"$2,903,300,000","$1,116,800,000",0.1286621122,,,,,
PDCO,Year 1,4/27/2013,2013,"$3,637,212,000","$2,446,443,000",$0,$0,$0,Health Care,Health Care Supplies,0.3273850961,"$1,190,769,000","$1,190,769,000",0.3273850961,,,,,
PDCO,Year 2,4/26/2014,2014,"$3,585,141,000","$2,566,444,000",$0,$0,$0,Health Care,Health Care Supplies,0.284144194,"$1,018,697,000","$1,018,697,000",0.284144194,,,,,
PDCO,Year 3,4/25/2015,2015,"$3,910,865,000","$2,850,316,000",$0,$0,$0,Health Care,Health Care Supplies,0.2711801609,"$1,060,549,000","$1,060,549,000",0.2711801609,,,,,
PDCO,Year 4,4/30/2016,2016,"$5,386,703,000","$4,063,955,000",$0,$0,$0,Health Care,Health Care Supplies,0.2455579972,"$1,322,748,000","$1,322,748,000",0.2455579972,,,,,
XRAY,Year 1,12/31/2012,2012,"$2,928,429,000","$1,372,042,000","$1,148,731,000",$0,$0,Health Care,Health Care Supplies,0.5314750673,"$1,556,387,000","$407,656,000",0.1392063799,,,,,
XRAY,Year 2,12/31/2013,2013,"$2,950,800,000","$1,373,400,000","$1,144,800,000",$0,$0,Health Care,Health Care Supplies,0.5345668971,"$1,577,400,000","$432,600,000",0.1466043107,,,,,
XRAY,Year 3,12/31/2014,2014,"$2,922,600,000","$1,322,800,000","$1,143,100,000",$0,$0,Health Care,Health Care Supplies,0.5473893109,"$1,599,800,000","$456,700,000",0.1562649695,,,,,
XRAY,Year 4,12/31/2015,2015,"$2,674,300,000","$1,157,100,000","$1,077,300,000",$0,$0,Health Care,Health Care Supplies,0.5673260292,"$1,517,200,000","$439,900,000",0.1644916427,,,,,
COO,Year 1,10/31/2013,2013,"$1,587,725,000","$560,917,000","$610,735,000","$58,827,000","$30,239,000",Health Care,Health Care Supplies,0.6467165284,"$1,026,808,000","$327,007,000",0.2059594703,,,,,
COO,Year 4,10/31/2016,2016,"$1,966,814,000","$793,735,000","$722,798,000","$65,411,000","$60,790,000",Health Care,Health Care Supplies,0.5964361653,"$1,173,079,000","$324,080,000",0.1647740966,,,,,
COO,Year 2,10/31/2014,2014,"$1,717,776,000","$626,206,000","$683,115,000","$66,259,000","$35,710,000",Health Care,Health Care Supplies,0.6354553795,"$1,091,570,000","$306,486,000",0.1784202364,,,,,
COO,Year 3,10/31/2015,2015,"$1,797,060,000","$726,798,000","$712,543,000","$69,589,000","$51,459,000",Health Care,Health Care Supplies,0.5955627525,"$1,070,262,000","$236,671,000",0.1316989973,,,,,
CERN,Year 1,12/28/2013,2013,"$2,910,748,000","$514,722,000","$1,468,434,000","$338,786,000","$12,794,000",Health Care,Health Care Technology,0.8231650421,"$2,396,026,000","$576,012,000",0.1978914011,,,,,
CERN,Year 2,1/3/2015,2015,"$3,402,703,000","$604,377,000","$1,628,961,000","$392,805,000","$13,476,000",Health Care,Health Care Technology,0.8223832641,"$2,798,326,000","$763,084,000",0.2242581853,,,,,
CERN,Year 3,1/2/2016,2016,"$4,425,267,000","$750,781,000","$2,262,024,000","$539,799,000","$91,527,000",Health Care,Health Care Technology,0.8303422144,"$3,674,486,000","$781,136,000",0.1765172587,,,,,
CERN,Year 4,12/31/2016,2016,"$4,796,473,000","$779,116,000","$2,464,380,000","$551,418,000","$90,546,000",Health Care,Health Care Technology,0.8375648106,"$4,017,357,000","$911,013,000",0.1899339369,,,,,
ILMN,Year 1,12/29/2013,2013,"$1,421,178,000","$509,291,000","$397,285,000","$276,743,000",$0,Health Care,Life Sciences Tools & Services,0.6416416522,"$911,887,000","$237,859,000",0.1673674937,,,,,
ILMN,Year 2,12/28/2014,2014,"$1,861,358,000","$563,648,000","$471,921,000","$388,055,000",$0,Health Care,Life Sciences Tools & Services,0.6971845287,"$1,297,710,000","$437,734,000",0.2351691614,,,,,
ILMN,Year 3,1/3/2016,2016,"$2,219,762,000","$670,472,000","$522,046,000","$401,527,000",$0,Health Care,Life Sciences Tools & Services,0.697953204,"$1,549,290,000","$625,717,000",0.2818847246,,,,,
ILMN,Year 4,1/1/2017,2017,"$2,398,373,000","$731,925,000","$584,491,000","$504,415,000",$0,Health Care,Life Sciences Tools & Services,0.6948243664,"$1,666,448,000","$577,542,000",0.2408057462,,,,,
MTD,Year 1,12/31/2013,2013,"$2,378,972,000","$1,097,041,000","$692,693,000","$116,346,000","$24,539,000",Health Care,Life Sciences Tools & Services,0.5388592215,"$1,281,931,000","$448,353,000",0.1884650177,,,,,
MTD,Year 3,12/31/2015,2015,"$2,395,447,000","$1,043,454,000","$700,810,000","$119,076,000","$30,951,000",Health Care,Life Sciences Tools & Services,0.5644011326,"$1,351,993,000","$501,156,000",0.2092118924,,,,,
MTD,Year 4,12/31/2016,2016,"$2,508,257,000","$1,072,670,000","$732,622,000","$119,968,000","$36,052,000",Health Care,Life Sciences Tools & Services,0.5723444607,"$1,435,587,000","$546,945,000",0.2180577987,,,,,
MTD,Year 2,12/31/2014,2014,"$2,485,983,000","$1,127,233,000","$728,582,000","$123,297,000","$29,185,000",Health Care,Life Sciences Tools & Services,0.5465644777,"$1,358,750,000","$477,686,000",0.1921517565,,,,,
ANTM,Year 1,12/31/2012,2012,"$61,497,200,000","$48,213,600,000","$8,680,500,000",$0,"$233,000,000",Health Care,Managed Health Care,0.2160033302,"$13,283,600,000","$4,370,100,000",0.07106177192,,,,,
ANTM,Year 2,12/31/2013,2013,"$71,023,500,000","$56,237,100,000","$9,952,900,000",$0,"$245,300,000",Health Care,Managed Health Care,0.2081902469,"$14,786,400,000","$4,588,200,000",0.06460115314,,,,,
ANTM,Year 3,12/31/2014,2014,"$73,874,100,000","$56,854,900,000","$11,748,400,000",$0,"$220,900,000",Health Care,Managed Health Care,0.2303811485,"$17,019,200,000","$5,049,900,000",0.0683581932,,,,,
ANTM,Year 4,12/31/2015,2015,"$79,156,500,000","$61,116,900,000","$12,534,800,000",$0,"$230,100,000",Health Care,Managed Health Care,0.2278978985,"$18,039,600,000","$5,274,700,000",0.06663634698,,,,,
CI,Year 1,12/31/2012,2012,"$29,119,000,000","$17,900,000,000",$0,$0,"$8,742,000,000",Health Care,Managed Health Care,0.3852810879,"$11,219,000,000","$2,477,000,000",0.08506473437,,,,,
CI,Year 2,12/31/2013,2013,"$32,380,000,000","$20,865,000,000",$0,$0,"$9,339,000,000",Health Care,Managed Health Care,0.3556207536,"$11,515,000,000","$2,176,000,000",0.06720197653,,,,,
CI,Year 3,12/31/2014,2014,"$34,914,000,000","$21,334,000,000",$0,$0,"$10,276,000,000",Health Care,Managed Health Care,0.3889557198,"$13,580,000,000","$3,304,000,000",0.09463252563,,,,,
CI,Year 4,12/31/2015,2015,"$37,876,000,000","$23,290,000,000",$0,$0,"$11,259,000,000",Health Care,Managed Health Care,0.3850987433,"$14,586,000,000","$3,327,000,000",0.08783926497,,,,,
CNC,Year 1,12/31/2012,2012,"$8,110,000,000","$6,781,000,000","$1,105,000,000",$0,"$88,000,000",Health Care,Managed Health Care,0.1638717633,"$1,329,000,000","$136,000,000",0.01676942047,,,,,
CNC,Year 2,12/31/2013,2013,"$10,863,000,000","$8,995,000,000","$1,264,000,000",$0,"$327,000,000",Health Care,Managed Health Care,0.1719598638,"$1,868,000,000","$277,000,000",0.02549940164,,,,,
CNC,Year 3,12/31/2014,2014,"$16,560,000,000","$12,678,000,000","$2,012,000,000",$0,"$1,406,000,000",Health Care,Managed Health Care,0.2344202899,"$3,882,000,000","$464,000,000",0.02801932367,,,,,
CNC,Year 4,12/31/2015,2015,"$22,760,000,000","$17,242,000,000","$2,977,000,000",$0,"$1,836,000,000",Health Care,Managed Health Care,0.2424428822,"$5,518,000,000","$705,000,000",0.03097539543,,,,,
HUM,Year 1,12/31/2013,2013,"$41,313,000,000","$32,564,000,000",$0,$0,"$6,688,000,000",Health Care,Managed Health Care,0.2117735338,"$8,749,000,000","$2,061,000,000",0.04988744463,,,,,
HUM,Year 2,12/31/2014,2014,"$48,500,000,000","$38,166,000,000",$0,$0,"$7,972,000,000",Health Care,Managed Health Care,0.2130721649,"$10,334,000,000","$2,362,000,000",0.04870103093,,,,,
HUM,Year 3,12/31/2015,2015,"$54,289,000,000","$44,269,000,000",$0,$0,"$7,673,000,000",Health Care,Managed Health Care,0.1845677762,"$10,020,000,000","$2,347,000,000",0.04323159388,,,,,
HUM,Year 4,12/31/2016,2016,"$54,379,000,000","$45,007,000,000",$0,$0,"$7,631,000,000",Health Care,Managed Health Care,0.1723459424,"$9,372,000,000","$1,741,000,000",0.0320160356,,,,,
UNH,Year 1,12/31/2013,2013,"$122,489,000,000","$89,659,000,000",$0,$0,"$23,207,000,000",Health Care,Managed Health Care,0.2680240675,"$32,830,000,000","$9,623,000,000",0.0785621566,,,,,
UNH,Year 2,12/31/2014,2014,"$130,474,000,000","$93,633,000,000",$0,$0,"$26,567,000,000",Health Care,Managed Health Care,0.2823627696,"$36,841,000,000","$10,274,000,000",0.07874365774,,,,,
UNH,Year 3,12/31/2015,2015,"$157,107,000,000","$103,875,000,000",$0,$0,"$42,211,000,000",Health Care,Managed Health Care,0.3388264049,"$53,232,000,000","$11,021,000,000",0.07014964324,,,,,
UNH,Year 4,12/31/2016,2016,"$184,840,000,000","$117,038,000,000",$0,$0,"$54,872,000,000",Health Care,Managed Health Care,0.3668145423,"$67,802,000,000","$12,930,000,000",0.06995239126,,,,,
ABBV,Year 1,12/31/2012,2012,"$18,380,000,000","$4,508,000,000","$4,989,000,000","$2,778,000,000",$0,Health Care,Pharmaceuticals,0.7547334059,"$13,872,000,000","$6,105,000,000",0.3321545158,,,,,
ABBV,Year 2,12/31/2013,2013,"$18,790,000,000","$4,581,000,000","$5,352,000,000","$2,855,000,000",$0,Health Care,Pharmaceuticals,0.7562001064,"$14,209,000,000","$6,002,000,000",0.3194252262,,,,,
ABBV,Year 3,12/31/2014,2014,"$19,960,000,000","$4,426,000,000","$8,474,000,000","$3,297,000,000",$0,Health Care,Pharmaceuticals,0.778256513,"$15,534,000,000","$3,763,000,000",0.1885270541,,,,,
ABBV,Year 4,12/31/2015,2015,"$22,859,000,000","$4,500,000,000","$6,387,000,000","$4,285,000,000",$0,Health Care,Pharmaceuticals,0.8031409948,"$18,359,000,000","$7,687,000,000",0.3362789273,,,,,
LLY,Year 3,12/31/2014,2014,"$19,615,600,000","$4,932,500,000","$6,280,300,000","$4,733,600,000",$0,Health Care,Pharmaceuticals,0.7485419768,"$14,683,100,000","$3,669,200,000",0.187055201,,,,,
LLY,Year 4,12/31/2015,2015,"$19,958,700,000","$5,037,200,000","$6,432,400,000","$4,796,400,000",$0,Health Care,Pharmaceuticals,0.7476188329,"$14,921,500,000","$3,692,700,000",0.1850170602,,,,,
LLY,Year 1,12/31/2012,2012,"$22,603,400,000","$4,796,500,000","$6,839,500,000","$5,278,100,000",$0,Health Care,Pharmaceuticals,0.787797411,"$17,806,900,000","$5,689,300,000",0.2517010715,,,,,
LLY,Year 2,12/31/2013,2013,"$23,113,100,000","$4,908,100,000","$6,606,700,000","$5,531,300,000",$0,Health Care,Pharmaceuticals,0.7876485629,"$18,205,000,000","$6,067,000,000",0.2624918336,,,,,
MRK,Year 4,12/31/2015,2015,"$39,498,000,000","$14,934,000,000","$10,313,000,000","$6,704,000,000",$0,Health Care,Pharmaceuticals,0.6219049066,"$24,564,000,000","$7,547,000,000",0.1910729657,,,,,
MRK,Year 3,12/31/2014,2014,"$42,237,000,000","$16,768,000,000","$11,606,000,000","$7,180,000,000",$0,Health Care,Pharmaceuticals,0.6030021072,"$25,469,000,000","$6,683,000,000",0.1582261998,,,,,
MRK,Year 2,12/31/2013,2013,"$44,033,000,000","$16,954,000,000","$11,911,000,000","$7,503,000,000",$0,Health Care,Pharmaceuticals,0.6149705902,"$27,079,000,000","$7,665,000,000",0.17407399,,,,,
MRK,Year 1,12/31/2012,2012,"$47,267,000,000","$16,446,000,000","$12,776,000,000","$8,168,000,000",$0,Health Care,Pharmaceuticals,0.6520616921,"$30,821,000,000","$9,877,000,000",0.208961855,,,,,
MYL,Year 1,12/31/2014,2014,"$7,719,600,000","$4,191,600,000","$1,545,700,000","$581,800,000",$0,Health Care,Pharmaceuticals,0.4570184984,"$3,528,000,000","$1,400,500,000",0.1814213172,,,,,
MYL,Year 2,12/31/2015,2015,"$9,429,300,000","$5,213,200,000","$2,180,700,000","$671,900,000",$0,Health Care,Pharmaceuticals,0.4471275704,"$4,216,100,000","$1,363,500,000",0.1446024625,,,,,
PFE,Year 2,12/31/2013,2013,"$51,584,000,000","$9,586,000,000","$14,355,000,000","$6,678,000,000","$4,599,000,000",Health Care,Pharmaceuticals,0.8141671836,"$41,998,000,000","$16,366,000,000",0.3172689206,,,,,
PFE,Year 1,12/31/2012,2012,"$54,657,000,000","$9,821,000,000","$15,171,000,000","$7,482,000,000","$5,109,000,000",Health Care,Pharmaceuticals,0.8203157875,"$44,836,000,000","$17,074,000,000",0.312384507,,,,,
PFE,Year 4,12/31/2015,2015,"$48,851,000,000","$9,648,000,000","$14,809,000,000","$7,690,000,000","$3,728,000,000",Health Care,Pharmaceuticals,0.8025014841,"$39,203,000,000","$12,976,000,000",0.2656240404,,,,,
